loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1984,2, Not Graduate, Yes,1700000,5100000,18,321,2000000,2800000,5100000,1500000, Rejected
4067,4, Graduate, No,3700000,12300000,6,364,5900000,4200000,13700000,4400000, Rejected
2933,1, Not Graduate, Yes,2800000,9100000,14,510,2400000,4200000,10400000,3000000, Rejected
3282,3, Graduate, Yes,4300000,16600000,10,571,5700000,3700000,12800000,5800000, Approved
3160,3, Graduate, No,8400000,31100000,18,599,20600000,14100000,20500000,8500000, Approved
2708,2, Not Graduate, Yes,7800000,29600000,14,568,-100000,8600000,27000000,7200000, Approved
2348,4, Not Graduate, No,8100000,28000000,8,663,8800000,11300000,26000000,5500000, Approved
1321,1, Not Graduate, No,4900000,14800000,12,895,8600000,8200000,18300000,5200000, Approved
2362,2, Not Graduate, Yes,8300000,20600000,10,504,100000,900000,33200000,6700000, Rejected
784,4, Not Graduate, No,2200000,8500000,16,866,4000000,1900000,6800000,2800000, Approved
3584,4, Graduate, Yes,8200000,19000000,6,334,24500000,6800000,28600000,10200000, Rejected
940,3, Not Graduate, Yes,4700000,12800000,16,740,2200000,8600000,11700000,6100000, Approved
1827,1, Graduate, No,6300000,22000000,20,646,9500000,7900000,13500000,5500000, Approved
4216,1, Graduate, No,8300000,30000000,18,350,12800000,10800000,23800000,9400000, Rejected
4066,5, Graduate, No,1400000,3400000,6,697,2000000,500000,4600000,1600000, Approved
1922,1, Graduate, Yes,7800000,16200000,2,335,4900000,7900000,28700000,6400000, Rejected
2619,2, Not Graduate, Yes,3800000,15000000,14,730,10800000,2900000,10700000,3600000, Approved
2861,1, Not Graduate, Yes,4400000,10600000,4,360,6600000,7700000,15100000,5000000, Rejected
3258,4, Graduate, Yes,2700000,10400000,16,671,6100000,3700000,5600000,4000000, Approved
3321,1, Graduate, No,1600000,4600000,12,415,800000,600000,3900000,1500000, Rejected
2546,5, Not Graduate, No,7400000,18000000,2,792,5300000,9400000,19900000,5300000, Approved
301,0, Not Graduate, Yes,9900000,38200000,6,573,17200000,10000000,20100000,5900000, Approved
2066,4, Not Graduate, Yes,9100000,33000000,8,543,15700000,14400000,19500000,11200000, Rejected
3425,0, Graduate, Yes,2400000,6900000,4,581,5100000,4500000,6000000,3400000, Approved
3301,0, Not Graduate, No,1900000,6700000,12,595,3000000,3200000,4900000,1700000, Approved
485,3, Graduate, Yes,5400000,14400000,8,677,11000000,7900000,20800000,3100000, Approved
944,5, Graduate, No,1400000,2900000,4,829,800000,600000,5400000,1600000, Approved
2422,4, Graduate, Yes,4700000,9500000,18,876,11800000,6600000,18000000,4100000, Approved
4009,1, Not Graduate, No,5300000,17800000,12,889,15300000,500000,14900000,6800000, Approved
4147,2, Graduate, Yes,9700000,35100000,20,612,13400000,13500000,38200000,6500000, Approved
3382,4, Not Graduate, No,3400000,10500000,16,543,3100000,4500000,11100000,4500000, Rejected
4010,4, Not Graduate, No,200000,500000,16,765,600000,100000,600000,100000, Approved
1788,2, Not Graduate, Yes,5700000,18100000,20,491,6800000,100000,17700000,3900000, Rejected
2528,5, Not Graduate, Yes,1700000,5200000,16,820,1700000,1200000,4000000,1000000, Approved
511,1, Not Graduate, Yes,3200000,9000000,20,372,2700000,2800000,7200000,3800000, Rejected
2225,4, Not Graduate, No,3000000,7200000,2,680,900000,3400000,9600000,1700000, Approved
517,2, Graduate, No,7300000,19100000,14,552,2000000,13400000,16800000,4000000, Approved
3599,3, Graduate, Yes,1500000,5800000,18,420,800000,1900000,4100000,1400000, Rejected
1641,2, Graduate, No,3200000,10400000,10,556,8200000,5600000,11500000,4500000, Approved
2543,1, Graduate, Yes,4000000,12100000,12,356,10500000,2500000,15600000,5000000, Rejected
1683,1, Not Graduate, Yes,4000000,9400000,8,509,1000000,4100000,10800000,5500000, Rejected
3947,1, Graduate, Yes,3500000,10800000,14,632,6900000,1500000,10900000,4200000, Approved
196,3, Graduate, No,9200000,27100000,12,306,5800000,11500000,28000000,9600000, Rejected
1507,1, Not Graduate, Yes,400000,1300000,18,801,100000,0,1500000,600000, Approved
3803,5, Graduate, No,9000000,21300000,14,602,3400000,7700000,35400000,11000000, Approved
3516,1, Graduate, No,7900000,25700000,20,681,14900000,3000000,18100000,8800000, Approved
2411,1, Graduate, No,4700000,16800000,12,647,10400000,8300000,10600000,3400000, Approved
2467,3, Graduate, Yes,4100000,14600000,16,760,4700000,6600000,14900000,3000000, Approved
110,2, Graduate, No,3300000,6800000,14,317,3400000,300000,11700000,3600000, Rejected
2448,2, Graduate, Yes,4800000,17500000,20,381,400000,6900000,13400000,7000000, Rejected
3439,5, Not Graduate, Yes,6800000,19000000,8,865,9500000,7200000,25000000,6300000, Approved
1952,0, Not Graduate, Yes,2500000,6700000,16,569,4500000,3400000,6200000,1300000, Approved
826,4, Not Graduate, No,7300000,19800000,8,724,5500000,6000000,29000000,10300000, Approved
2129,3, Not Graduate, No,4500000,16100000,16,671,10500000,3600000,12400000,5800000, Approved
700,2, Not Graduate, Yes,6500000,25100000,20,848,11500000,8600000,17400000,4400000, Approved
10,5, Not Graduate, No,1100000,4300000,10,388,3200000,1400000,3300000,1600000, Rejected
3343,1, Graduate, Yes,1000000,3000000,10,813,2900000,500000,3300000,800000, Approved
1951,0, Graduate, Yes,200000,700000,10,587,-100000,100000,500000,100000, Rejected
660,0, Graduate, Yes,1200000,2700000,2,638,1500000,500000,2700000,1500000, Approved
3568,2, Not Graduate, Yes,2500000,7200000,16,454,4200000,1000000,7100000,2100000, Rejected
1602,0, Not Graduate, Yes,2100000,4900000,10,359,1000000,800000,6100000,1000000, Rejected
1215,0, Graduate, No,600000,1600000,10,588,1600000,100000,1100000,300000, Approved
1863,2, Not Graduate, Yes,200000,600000,8,552,400000,200000,700000,200000, Approved
1268,0, Graduate, No,4700000,14800000,20,755,12300000,5000000,15400000,3700000, Approved
3210,5, Graduate, No,700000,1800000,10,650,1300000,100000,1500000,300000, Approved
535,2, Graduate, Yes,4400000,10000000,20,516,7400000,7600000,12200000,5100000, Rejected
3185,2, Not Graduate, No,6400000,23900000,18,745,14800000,4000000,16300000,7000000, Approved
1226,4, Graduate, No,7800000,29700000,20,614,22000000,700000,26800000,6300000, Approved
1445,5, Graduate, Yes,3400000,12300000,10,615,7000000,1600000,11400000,3500000, Approved
2692,1, Not Graduate, Yes,5300000,18500000,6,501,6700000,8600000,16600000,4300000, Rejected
4194,5, Graduate, Yes,8900000,19100000,20,329,13300000,11400000,29500000,10000000, Rejected
1150,4, Not Graduate, Yes,3700000,7400000,12,363,4800000,6800000,10500000,4400000, Rejected
2213,4, Not Graduate, No,600000,1700000,12,436,400000,0,1700000,700000, Rejected
3994,1, Not Graduate, No,3200000,12000000,16,597,6800000,1900000,7700000,2200000, Approved
2559,5, Not Graduate, No,5800000,17500000,10,719,5800000,1900000,12400000,3100000, Approved
508,0, Not Graduate, Yes,5100000,12500000,18,778,3300000,1000000,14800000,3200000, Approved
2925,0, Graduate, No,4000000,11500000,8,434,4500000,2800000,8400000,5900000, Rejected
755,1, Not Graduate, Yes,7600000,26000000,6,384,2600000,1200000,20000000,7900000, Rejected
2792,4, Not Graduate, Yes,800000,2800000,16,645,900000,1400000,2300000,600000, Approved
933,0, Not Graduate, Yes,7900000,24000000,20,728,18600000,15600000,21800000,7400000, Approved
4214,2, Not Graduate, Yes,3200000,9700000,6,737,7300000,3500000,9700000,2600000, Approved
1929,0, Graduate, No,1500000,5600000,18,604,2000000,2400000,4400000,1800000, Approved
1360,5, Graduate, No,4700000,10200000,16,874,10800000,7700000,11100000,7000000, Approved
3110,4, Not Graduate, Yes,4000000,11000000,8,791,500000,4700000,10300000,3000000, Approved
637,2, Graduate, No,4100000,15600000,12,838,5500000,4800000,15100000,2700000, Approved
593,5, Graduate, No,800000,2200000,6,493,900000,500000,2800000,1000000, Rejected
1563,1, Graduate, Yes,7600000,19300000,20,835,5800000,2300000,22000000,8200000, Approved
93,4, Graduate, No,3800000,8900000,4,844,9100000,3500000,13100000,4700000, Approved
689,4, Graduate, Yes,8800000,20900000,18,766,13500000,15400000,34500000,13100000, Approved
2842,2, Not Graduate, Yes,8500000,30900000,6,664,5700000,9900000,19800000,7400000, Approved
2485,5, Graduate, No,3100000,10500000,6,584,7700000,2100000,10900000,2900000, Approved
1947,2, Graduate, No,8400000,32100000,20,328,16300000,4600000,19500000,8000000, Rejected
1911,1, Graduate, No,1800000,5900000,16,804,800000,2500000,5000000,1000000, Approved
3526,5, Not Graduate, No,2600000,8200000,4,849,7400000,2000000,8900000,2700000, Approved
1369,3, Not Graduate, No,6800000,17900000,6,783,20000000,9800000,23600000,5500000, Approved
91,4, Graduate, No,5700000,21100000,18,489,500000,4300000,12500000,6000000, Rejected
901,0, Graduate, Yes,5400000,21400000,8,721,8200000,6400000,16700000,7400000, Approved
1503,2, Graduate, Yes,4800000,13200000,20,310,11800000,4600000,12900000,4200000, Rejected
1351,5, Graduate, No,4000000,13700000,6,496,-100000,1400000,15800000,3700000, Rejected
2111,2, Graduate, Yes,1100000,3700000,2,806,2700000,800000,2900000,500000, Approved
1082,1, Not Graduate, Yes,4800000,11600000,16,696,1400000,9400000,11800000,6500000, Approved
1577,0, Graduate, Yes,5900000,15100000,10,794,6000000,4300000,14900000,5400000, Approved
752,5, Not Graduate, No,6800000,20000000,4,459,14500000,3000000,25000000,4900000, Rejected
1804,2, Graduate, Yes,5500000,21700000,2,309,11800000,1000000,21600000,7600000, Approved
100,0, Graduate, No,4400000,10800000,14,463,2400000,4800000,13800000,4700000, Rejected
2436,5, Graduate, Yes,9600000,20600000,6,456,17300000,11000000,21700000,11600000, Rejected
426,0, Graduate, Yes,1100000,2800000,18,431,500000,300000,4300000,1400000, Rejected
3094,5, Not Graduate, No,1400000,5300000,12,778,1600000,700000,4400000,700000, Approved
3360,4, Graduate, No,5800000,14700000,10,692,2300000,10100000,17700000,3900000, Approved
3961,3, Graduate, No,4700000,9800000,14,444,8200000,300000,15700000,3800000, Rejected
1920,3, Not Graduate, No,900000,1900000,12,547,2400000,400000,3000000,400000, Rejected
2671,5, Graduate, Yes,600000,1400000,10,877,1400000,400000,2000000,700000, Approved
3137,3, Graduate, No,7400000,17500000,20,317,17700000,14000000,27000000,9500000, Rejected
3556,4, Graduate, No,3200000,11600000,6,635,3300000,4600000,6500000,3900000, Approved
706,1, Not Graduate, No,2800000,6700000,12,322,1900000,2000000,8600000,2100000, Rejected
1308,5, Graduate, Yes,8000000,29800000,18,867,17700000,14100000,22800000,9200000, Approved
2616,4, Not Graduate, No,700000,2100000,14,619,1900000,700000,2400000,1000000, Approved
1233,5, Graduate, Yes,2700000,10400000,2,723,2800000,700000,10300000,1400000, Approved
931,2, Not Graduate, Yes,5500000,18400000,10,515,6800000,4400000,18500000,4100000, Rejected
3472,4, Not Graduate, No,7600000,23900000,8,672,2500000,1600000,20200000,6700000, Approved
3187,0, Not Graduate, No,5900000,23300000,16,581,2200000,8100000,14900000,5800000, Approved
2171,2, Graduate, Yes,3600000,11500000,8,590,1600000,5200000,10900000,3000000, Approved
145,2, Graduate, Yes,8600000,32100000,6,802,9400000,16700000,24500000,9800000, Approved
2969,2, Graduate, No,9700000,34500000,10,649,10600000,7600000,24800000,5900000, Approved
3614,5, Graduate, Yes,1400000,2700000,16,320,900000,2500000,2700000,2000000, Rejected
334,5, Not Graduate, No,1800000,7000000,18,466,2600000,2100000,6000000,1900000, Rejected
2101,3, Not Graduate, No,4500000,16400000,6,533,1800000,5600000,12200000,3900000, Rejected
4209,3, Graduate, No,8300000,17700000,16,848,10500000,1100000,18700000,5900000, Approved
1176,3, Graduate, Yes,7700000,16200000,6,380,11500000,15100000,22500000,6400000, Rejected
3573,2, Not Graduate, Yes,400000,1300000,2,885,200000,300000,1100000,500000, Approved
42,2, Not Graduate, No,9100000,24900000,16,822,22300000,12100000,31000000,5200000, Approved
813,5, Not Graduate, Yes,5200000,18100000,8,809,2400000,6900000,14000000,5500000, Approved
1576,3, Not Graduate, Yes,7300000,20000000,18,720,15500000,9900000,23000000,9800000, Approved
2263,0, Graduate, No,7400000,24900000,20,648,7100000,7900000,23300000,6200000, Approved
3386,4, Graduate, No,700000,2200000,6,680,300000,200000,2500000,300000, Approved
4141,2, Graduate, No,7100000,16500000,14,857,3700000,10700000,18500000,8200000, Approved
1340,5, Not Graduate, Yes,8800000,26600000,16,545,19100000,16600000,30400000,7600000, Rejected
2822,4, Graduate, No,7600000,25100000,4,671,4600000,13200000,27400000,4300000, Approved
4130,1, Not Graduate, No,7900000,20800000,18,538,10000000,9700000,29900000,10600000, Rejected
4102,4, Graduate, No,400000,800000,16,685,500000,300000,1300000,600000, Approved
3886,2, Not Graduate, Yes,4500000,16600000,4,679,10300000,3100000,11700000,5000000, Approved
2730,4, Not Graduate, No,8500000,24900000,2,405,1900000,400000,21700000,11400000, Rejected
1586,3, Graduate, No,8300000,30500000,10,473,13300000,9400000,23300000,11800000, Rejected
1125,2, Not Graduate, No,5500000,20400000,12,887,8800000,9400000,12300000,3300000, Approved
787,4, Graduate, No,2200000,8600000,6,601,2700000,2900000,6700000,3300000, Approved
2268,4, Not Graduate, No,6100000,20900000,4,662,10200000,7000000,23300000,4100000, Approved
4153,4, Not Graduate, No,8100000,19300000,14,821,16500000,8500000,25800000,8300000, Approved
1961,2, Graduate, Yes,4900000,12600000,2,767,1100000,7400000,13000000,3800000, Approved
830,2, Graduate, No,8800000,17700000,14,706,22900000,4300000,30300000,9200000, Approved
4210,4, Graduate, No,900000,2700000,20,327,400000,1200000,2200000,1200000, Rejected
3619,4, Not Graduate, No,4800000,10100000,12,634,9200000,300000,15000000,6900000, Approved
620,3, Graduate, No,8900000,25400000,8,588,19400000,12100000,18800000,4500000, Approved
3660,4, Not Graduate, Yes,2500000,5100000,20,695,1100000,4100000,6700000,3500000, Approved
1900,1, Graduate, No,500000,1300000,6,670,1000000,500000,1400000,700000, Approved
1886,2, Not Graduate, No,7100000,26600000,6,727,16500000,9800000,21100000,7900000, Approved
378,4, Graduate, Yes,9500000,23500000,14,380,22900000,6700000,25100000,7300000, Rejected
292,1, Graduate, Yes,5800000,19500000,20,431,13800000,5000000,15600000,3300000, Rejected
3396,2, Not Graduate, Yes,600000,2300000,12,335,400000,900000,1200000,400000, Rejected
1778,5, Graduate, Yes,3700000,12000000,12,605,4900000,1800000,13200000,3100000, Approved
3737,2, Graduate, Yes,4700000,15100000,8,799,9700000,2500000,10700000,4700000, Approved
2609,1, Not Graduate, No,7400000,29100000,8,597,12100000,4800000,16300000,7000000, Approved
571,1, Graduate, No,2300000,7200000,8,453,3000000,2100000,8100000,3400000, Rejected
811,1, Not Graduate, No,2600000,8500000,2,491,1700000,1800000,5300000,2600000, Approved
4215,5, Not Graduate, No,7800000,27000000,6,728,4400000,13100000,18500000,7400000, Approved
3278,2, Not Graduate, No,7800000,16900000,6,751,17400000,6300000,20400000,11700000, Approved
552,0, Graduate, No,6800000,18400000,2,791,4000000,900000,20200000,9900000, Approved
1378,4, Not Graduate, No,9200000,21700000,6,653,22700000,4600000,29400000,8600000, Approved
2394,5, Not Graduate, Yes,9200000,28100000,10,448,22300000,3300000,33200000,10700000, Rejected
2837,1, Not Graduate, Yes,1700000,5600000,2,882,3100000,2600000,6700000,1600000, Approved
4058,1, Not Graduate, Yes,7400000,17200000,8,899,16500000,8700000,16700000,4900000, Approved
1783,2, Not Graduate, Yes,7300000,15200000,20,776,14700000,9600000,26400000,4100000, Approved
3753,3, Graduate, Yes,6400000,15800000,18,628,6900000,2700000,24800000,5300000, Approved
3333,5, Graduate, No,4400000,15300000,4,401,200000,5400000,17500000,2400000, Approved
1422,4, Not Graduate, No,7100000,14300000,14,537,13700000,10400000,18200000,6100000, Rejected
2968,4, Graduate, No,3900000,12600000,8,553,8200000,2500000,12300000,4500000, Approved
1845,2, Graduate, Yes,8000000,28400000,10,607,11400000,3800000,29000000,11600000, Approved
1323,2, Graduate, No,6200000,23400000,8,605,10000000,10800000,21800000,9200000, Approved
2053,2, Graduate, No,9400000,23100000,4,488,20100000,3500000,28600000,10900000, Rejected
3036,1, Not Graduate, No,1100000,2600000,6,858,1800000,1900000,2700000,600000, Approved
24,0, Not Graduate, Yes,500000,1400000,2,551,900000,600000,1100000,300000, Approved
2785,5, Graduate, Yes,5500000,18800000,12,603,3300000,700000,21000000,5000000, Approved
2347,3, Graduate, No,8000000,26200000,16,890,15800000,4300000,25000000,4000000, Approved
3028,4, Not Graduate, Yes,5900000,20700000,10,825,11700000,7900000,21000000,8500000, Approved
50,1, Not Graduate, Yes,9500000,19100000,16,662,100000,10500000,37700000,11700000, Approved
2995,4, Not Graduate, Yes,8600000,21400000,14,476,6200000,2700000,28000000,12800000, Rejected
1298,3, Graduate, Yes,8000000,26300000,12,476,21700000,6600000,16400000,9000000, Rejected
468,0, Not Graduate, Yes,300000,1100000,2,482,200000,100000,1100000,400000, Approved
781,2, Not Graduate, No,1600000,5100000,6,784,1400000,2400000,4500000,1400000, Approved
1852,3, Not Graduate, Yes,1400000,3800000,16,451,3100000,1300000,4300000,1300000, Rejected
1764,0, Graduate, No,2000000,6200000,14,613,100000,1800000,5400000,1300000, Approved
3962,4, Graduate, No,7800000,28500000,4,803,15500000,11300000,21100000,9800000, Approved
2669,2, Graduate, Yes,3600000,9200000,18,700,4400000,1800000,10700000,3500000, Approved
2888,0, Graduate, No,4700000,15200000,10,786,11100000,8000000,9600000,3200000, Approved
28,4, Not Graduate, Yes,2400000,5600000,4,662,4500000,4200000,5400000,2500000, Approved
1349,0, Graduate, Yes,9400000,20000000,4,350,3300000,1400000,37200000,4700000, Rejected
1242,5, Graduate, Yes,7100000,19700000,4,727,7700000,12900000,23600000,5800000, Approved
